label,threshold,mean_grad,high_grad_count,dispersion,low_value_ratio,extreme_std_score,contrast_entropy,band_only_accuracy
1,0.6,0.0,0.0,0.0,0.08,0.908,1.0,0.944
1,0.6,0.626,0.4,0.65,0.0,1.0,0.193,0.945
1,0.7,0.0,0.0,0.0,0.617,0.619,0.269,0.78
1,0.7,0.0,0.0,0.0,0.943,0.489,0.681,0.893
1,0.7,0.267,1.0,0.618,1.0,0.413,0.58,0.91
1,0.7,0.0,0.0,0.0,0.825,0.177,0.253,0.913
1,0.7,0.0,0.0,0.0,1.0,0.131,0.0,0.832
1,0.7,0.0,0.0,0.0,0.767,0.0,0.224,0.894
1,0.7,0.0,0.0,0.0,0.314,0.863,0.354,0.838
1,0.7,0.0,0.0,0.0,0.235,0.918,0.868,0.927
1,0.7,1.0,0.071,0.0,0.144,0.878,0.725,0.91
1,0.7,0.0,0.0,0.0,0.08,0.908,1.0,0.944
1,0.7,0.589,0.286,1.0,0.0,1.0,0.193,0.945
1,0.8,0.0,0.0,0.0,0.617,0.619,0.269,0.78
1,0.8,0.0,0.0,0.0,0.943,0.489,0.681,0.893
1,0.8,0.318,1.0,1.0,1.0,0.413,0.58,0.91
1,0.8,0.0,0.0,0.0,0.825,0.177,0.253,0.913
1,0.8,0.0,0.0,0.0,1.0,0.131,0.0,0.832
1,0.8,0.0,0.0,0.0,0.767,0.0,0.224,0.894
1,0.8,0.0,0.0,0.0,0.314,0.863,0.354,0.838
1,0.8,0.0,0.0,0.0,0.235,0.918,0.868,0.927
1,0.8,0.0,0.0,0.0,0.144,0.878,0.725,0.91
1,0.8,0.0,0.0,0.0,0.08,0.908,1.0,0.944
1,0.8,1.0,0.143,0.0,0.0,1.0,0.193,0.945
1,0.9,0.0,0.0,0.0,0.617,0.619,0.269,0.78
1,0.9,0.0,0.0,0.0,0.943,0.489,0.681,0.893
1,0.9,1.0,1.0,0.0,1.0,0.413,0.58,0.91
1,0.9,0.0,0.0,0.0,0.825,0.177,0.253,0.913
1,0.9,0.0,0.0,0.0,1.0,0.131,0.0,0.832
1,0.9,0.0,0.0,0.0,0.767,0.0,0.224,0.894
1,0.9,0.0,0.0,0.0,0.314,0.863,0.354,0.838
1,0.9,0.0,0.0,0.0,0.235,0.918,0.868,0.927
1,0.9,0.0,0.0,0.0,0.144,0.878,0.725,0.91
1,0.9,0.0,0.0,0.0,0.08,0.908,1.0,0.944
1,0.9,0.0,0.0,0.0,0.0,1.0,0.193,0.945
1,1,0.0,0.0,0.0,0.617,0.619,0.269,0.78
1,1,0.0,0.0,0.0,0.943,0.489,0.681,0.893
1,1,1.0,1.0,0.0,1.0,0.413,0.58,0.91
1,1,0.0,0.0,0.0,0.825,0.177,0.253,0.913
1,1,0.0,0.0,0.0,1.0,0.131,0.0,0.832
1,1,0.0,0.0,0.0,0.767,0.0,0.224,0.894
1,1,0.0,0.0,0.0,0.314,0.863,0.354,0.838
1,1,0.0,0.0,0.0,0.235,0.918,0.868,0.927
1,1,0.0,0.0,0.0,0.144,0.878,0.725,0.91
1,1,0.0,0.0,0.0,0.08,0.908,1.0,0.944
1,1,0.0,0.0,0.0,0.0,1.0,0.193,0.945
1,0,0.45,0.806,0.62,0.031,0.425,0.503,0.78
1,0,0.88,1.0,0.807,0.0,0.529,1.0,0.893
1,0,0.69,0.058,0.232,0.051,0.442,0.224,0.91
1,0,0.0,0.367,0.303,0.098,0.152,0.018,0.913
1,0,0.36,0.0,0.0,1.0,0.0,0.0,0.832
1,0,0.173,0.53,0.465,0.659,0.381,0.222,0.894
1,0,1.0,0.401,0.29,0.335,0.471,0.581,0.838
1,0,0.698,0.68,0.809,0.223,0.715,0.791,0.927
1,0,0.334,0.695,0.69,0.173,0.831,0.59,0.91
1,0,0.648,0.886,1.0,0.122,0.941,0.993,0.944
1,0,0.634,0.229,0.116,0.066,1.0,0.305,0.945
1,0.1,1.0,0.27,0.212,0.031,0.425,0.503,0.78
1,0.1,0.896,0.976,0.815,0.0,0.529,1.0,0.893
1,0.1,0.182,0.554,0.879,0.051,0.442,0.224,0.91
1,0.1,0.0,0.0,0.0,0.098,0.152,0.018,0.913
1,0.1,0.168,0.161,0.164,1.0,0.0,0.0,0.832
1,0.1,0.352,0.107,0.079,0.659,0.381,0.222,0.894
1,0.1,0.526,1.0,0.883,0.335,0.471,0.581,0.838
1,0.1,0.421,0.815,1.0,0.223,0.715,0.791,0.927
1,0.1,0.206,0.411,0.484,0.173,0.831,0.59,0.91
1,0.1,0.325,0.78,0.896,0.122,0.941,0.993,0.944
1,0.1,0.364,0.496,0.445,0.066,1.0,0.305,0.945
1,0.2,1.0,0.177,0.103,0.031,0.425,0.503,0.78
1,0.2,0.784,0.635,0.394,0.0,0.529,1.0,0.893
1,0.2,0.0,1.0,1.0,0.051,0.442,0.224,0.91
1,0.2,0.238,0.0,0.0,0.098,0.152,0.018,0.913
1,0.2,0.048,0.387,0.252,1.0,0.0,0.0,0.832
1,0.2,0.681,0.058,0.023,0.659,0.381,0.222,0.894
1,0.2,0.546,0.826,0.495,0.335,0.471,0.581,0.838
1,0.2,0.14,0.926,0.798,0.223,0.715,0.791,0.927
1,0.2,0.107,0.355,0.264,0.173,0.831,0.59,0.91
1,0.2,0.065,0.574,0.468,0.122,0.941,0.993,0.944
1,0.2,0.139,0.906,0.603,0.066,1.0,0.305,0.945
1,0.3,0.8,0.091,0.06,0.031,0.425,0.503,0.78
1,0.3,0.584,0.22,0.143,0.0,0.529,1.0,0.893
1,0.3,0.0,1.0,1.0,0.051,0.442,0.224,0.91
1,0.3,1.0,0.0,0.0,0.098,0.152,0.018,0.913
1,0.3,0.036,0.414,0.278,1.0,0.0,0.0,0.832
1,0.3,0.739,0.022,0.013,0.659,0.381,0.222,0.894
1,0.3,0.534,0.328,0.214,0.335,0.471,0.581,0.838
1,0.3,0.069,0.672,0.645,0.223,0.715,0.791,0.927
1,0.3,0.082,0.216,0.163,0.173,0.831,0.59,0.91
1,0.3,0.018,0.259,0.205,0.122,0.941,0.993,0.944
1,0.3,0.133,0.806,0.548,0.066,1.0,0.305,0.945
1,0.4,0.89,0.023,0.035,0.031,0.425,0.503,0.78
1,0.4,0.603,0.057,0.035,0.0,0.529,1.0,0.893
1,0.4,0.207,1.0,1.0,0.051,0.442,0.224,0.91
1,0.4,0.0,0.0,0.0,0.098,0.152,0.018,0.913
1,0.4,0.228,0.337,0.229,1.0,0.0,0.0,0.832
1,0.4,1.0,0.006,0.0,0.659,0.381,0.222,0.894
1,0.4,0.672,0.069,0.04,0.335,0.471,0.581,0.838
1,0.4,0.28,0.371,0.391,0.223,0.715,0.791,0.927
1,0.4,0.406,0.046,0.032,0.173,0.831,0.59,0.91
1,0.4,0.177,0.109,0.074,0.122,0.941,0.993,0.944
1,0.4,0.322,0.663,0.486,0.066,1.0,0.305,0.945
1,0.5,0.0,0.0,0.0,0.031,0.425,0.503,0.78
1,0.5,1.0,0.008,0.0,0.0,0.529,1.0,0.893
1,0.5,0.227,1.0,1.0,0.051,0.442,0.224,0.91
1,0.5,0.0,0.0,0.0,0.098,0.152,0.018,0.913
1,0.5,0.265,0.295,0.181,1.0,0.0,0.0,0.832
1,0.5,0.0,0.0,0.0,0.659,0.381,0.222,0.894
1,0.5,0.0,0.0,0.0,0.335,0.471,0.581,0.838
1,0.5,0.287,0.25,0.237,0.223,0.715,0.791,0.927
1,0.5,0.754,0.023,0.01,0.173,0.831,0.59,0.91
1,0.5,0.211,0.03,0.017,0.122,0.941,0.993,0.944
1,0.5,0.405,0.462,0.334,0.066,1.0,0.305,0.945
1,0.6,0.0,0.0,0.0,0.031,0.425,0.503,0.78
1,0.6,0.0,0.0,0.0,0.0,0.529,1.0,0.893
1,0.6,0.237,1.0,1.0,0.051,0.442,0.224,0.91
1,0.6,0.0,0.0,0.0,0.098,0.152,0.018,0.913
1,0.6,0.305,0.245,0.137,1.0,0.0,0.0,0.832
1,0.6,0.0,0.0,0.0,0.659,0.381,0.222,0.894
1,0.6,0.0,0.0,0.0,0.335,0.471,0.581,0.838
1,0.6,0.342,0.186,0.165,0.223,0.715,0.791,0.927
1,0.6,1.0,0.02,0.008,0.173,0.831,0.59,0.91
1,0.6,0.161,0.01,0.0,0.122,0.941,0.993,0.944
1,0.6,0.465,0.333,0.235,0.066,1.0,0.305,0.945
1,0.7,0.0,0.0,0.0,0.031,0.425,0.503,0.78
1,0.7,0.0,0.0,0.0,0.0,0.529,1.0,0.893
1,0.7,0.264,1.0,1.0,0.051,0.442,0.224,0.91
1,0.7,0.0,0.0,0.0,0.098,0.152,0.018,0.913
1,0.7,0.365,0.193,0.105,1.0,0.0,0.0,0.832
1,0.7,0.0,0.0,0.0,0.659,0.381,0.222,0.894
1,0.7,0.0,0.0,0.0,0.335,0.471,0.581,0.838
1,0.7,0.412,0.084,0.063,0.223,0.715,0.791,0.927
1,0.7,1.0,0.012,0.0,0.173,0.831,0.59,0.91
1,0.7,0.0,0.0,0.0,0.122,0.941,0.993,0.944
1,0.7,0.527,0.205,0.129,0.066,1.0,0.305,0.945
1,0.8,0.0,0.0,0.0,0.031,0.425,0.503,0.78
1,0.8,0.0,0.0,0.0,0.0,0.529,1.0,0.893
1,0.8,0.372,1.0,1.0,0.051,0.442,0.224,0.91
1,0.8,0.0,0.0,0.0,0.098,0.152,0.018,0.913
1,0.8,0.46,0.154,0.091,1.0,0.0,0.0,0.832
1,0.8,0.0,0.0,0.0,0.659,0.381,0.222,0.894
1,0.8,0.0,0.0,0.0,0.335,0.471,0.581,0.838
1,0.8,0.773,0.058,0.048,0.223,0.715,0.791,0.927
1,0.8,0.0,0.0,0.0,0.173,0.831,0.59,0.91
1,0.8,0.0,0.0,0.0,0.122,0.941,0.993,0.944
1,0.8,1.0,0.115,0.082,0.066,1.0,0.305,0.945
1,0.9,0.0,0.0,0.0,0.031,0.425,0.503,0.78
1,0.9,0.0,0.0,0.0,0.0,0.529,1.0,0.893
1,0.9,0.339,1.0,1.0,0.051,0.442,0.224,0.91
1,0.9,0.0,0.0,0.0,0.098,0.152,0.018,0.913
1,0.9,0.451,0.194,0.119,1.0,0.0,0.0,0.832
1,0.9,0.0,0.0,0.0,0.659,0.381,0.222,0.894
1,0.9,0.0,0.0,0.0,0.335,0.471,0.581,0.838
1,0.9,0.0,0.0,0.0,0.223,0.715,0.791,0.927
1,0.9,0.0,0.0,0.0,0.173,0.831,0.59,0.91
1,0.9,0.0,0.0,0.0,0.122,0.941,0.993,0.944
1,0.9,1.0,0.139,0.11,0.066,1.0,0.305,0.945
1,1,0.0,0.0,0.0,0.031,0.425,0.503,0.78
1,1,0.0,0.0,0.0,0.0,0.529,1.0,0.893
1,1,0.3,1.0,0.766,0.051,0.442,0.224,0.91
1,1,0.0,0.0,0.0,0.098,0.152,0.018,0.913
1,1,0.154,0.115,0.054,1.0,0.0,0.0,0.832
1,1,0.0,0.0,0.0,0.659,0.381,0.222,0.894
1,1,0.0,0.0,0.0,0.335,0.471,0.581,0.838
1,1,0.0,0.0,0.0,0.223,0.715,0.791,0.927
1,1,0.0,0.0,0.0,0.173,0.831,0.59,0.91
1,1,0.0,0.0,0.0,0.122,0.941,0.993,0.944
1,1,1.0,0.077,1.0,0.066,1.0,0.305,0.945
1,0,0.0,0.577,0.498,0.517,0.459,0.157,0.78
1,0,0.387,0.663,0.561,0.516,0.216,0.439,0.893
1,0,0.388,0.225,0.254,0.303,0.0,0.192,0.91
1,0,0.232,0.584,0.543,0.154,0.357,0.351,0.913
1,0,0.686,0.0,0.0,1.0,0.174,0.0,0.832
1,0,0.259,0.445,0.438,0.986,0.037,0.268,0.894
1,0,0.695,0.034,0.012,0.0,1.0,0.049,0.838
1,0,1.0,1.0,1.0,0.037,0.819,1.0,0.927
1,0,0.82,0.783,0.788,0.071,0.605,0.725,0.91
1,0,0.802,0.996,0.997,0.082,0.445,0.94,0.944
1,0,0.385,0.141,0.102,0.101,0.361,0.083,0.945
1,0.1,0.292,0.035,0.02,0.517,0.459,0.157,0.78
1,0.1,0.425,0.467,0.365,0.516,0.216,0.439,0.893
1,0.1,0.0,0.345,0.384,0.303,0.0,0.192,0.91
1,0.1,0.257,0.27,0.242,0.154,0.357,0.351,0.913
1,0.1,0.816,0.0,0.0,1.0,0.174,0.0,0.832
1,0.1,0.073,0.364,0.385,0.986,0.037,0.268,0.894
1,0.1,0.398,0.093,0.056,0.0,1.0,0.049,0.838
1,0.1,1.0,0.91,0.926,0.037,0.819,1.0,0.927
1,0.1,0.953,0.637,0.67,0.071,0.605,0.725,0.91
1,0.1,0.628,1.0,1.0,0.082,0.445,0.94,0.944
1,0.1,0.293,0.132,0.093,0.101,0.361,0.083,0.945
1,0.2,0.904,0.0,0.0,0.517,0.459,0.157,0.78
1,0.2,0.699,0.423,0.338,0.516,0.216,0.439,0.893
1,0.2,0.0,0.781,0.918,0.303,0.0,0.192,0.91
1,0.2,0.451,0.237,0.244,0.154,0.357,0.351,0.913
1,0.2,0.597,0.105,0.099,1.0,0.174,0.0,0.832
1,0.2,0.182,0.479,0.529,0.986,0.037,0.268,0.894
1,0.2,0.334,0.32,0.241,0.0,1.0,0.049,0.838
1,0.2,0.801,0.832,0.86,0.037,0.819,1.0,0.927
1,0.2,1.0,0.711,0.822,0.071,0.605,0.725,0.91
1,0.2,0.544,1.0,1.0,0.082,0.445,0.94,0.944
1,0.2,0.28,0.351,0.28,0.101,0.361,0.083,0.945
1,0.3,1.0,0.0,0.0,0.517,0.459,0.157,0.78
1,0.3,0.612,0.249,0.168,0.516,0.216,0.439,0.893
1,0.3,0.0,1.0,1.0,0.303,0.0,0.192,0.91
1,0.3,0.484,0.14,0.141,0.154,0.357,0.351,0.913
1,0.3,0.351,0.167,0.124,1.0,0.174,0.0,0.832
1,0.3,0.181,0.412,0.376,0.986,0.037,0.268,0.894
1,0.3,0.331,0.357,0.239,0.0,1.0,0.049,0.838
1,0.3,0.362,0.385,0.331,0.037,0.819,1.0,0.927
1,0.3,0.65,0.448,0.429,0.071,0.605,0.725,0.91
1,0.3,0.229,0.602,0.475,0.082,0.445,0.94,0.944
1,0.3,0.189,0.561,0.384,0.101,0.361,0.083,0.945
1,0.4,0.0,0.0,0.0,0.517,0.459,0.157,0.78
1,0.4,1.0,0.072,0.049,0.516,0.216,0.439,0.893
1,0.4,0.249,1.0,1.0,0.303,0.0,0.192,0.91
1,0.4,0.4,0.024,0.02,0.154,0.357,0.351,0.913
1,0.4,0.468,0.216,0.17,1.0,0.174,0.0,0.832
1,0.4,0.436,0.224,0.199,0.986,0.037,0.268,0.894
1,0.4,0.603,0.28,0.191,0.0,1.0,0.049,0.838
1,0.4,0.269,0.128,0.114,0.037,0.819,1.0,0.927
1,0.4,0.555,0.216,0.201,0.071,0.605,0.725,0.91
1,0.4,0.302,0.256,0.236,0.082,0.445,0.94,0.944
1,0.4,0.41,0.528,0.369,0.101,0.361,0.083,0.945
1,0.5,0.0,0.0,0.0,0.517,0.459,0.157,0.78
1,0.5,1.0,0.014,0.0,0.516,0.216,0.439,0.893
1,0.5,0.203,1.0,1.0,0.303,0.0,0.192,0.91
1,0.5,0.0,0.0,0.0,0.154,0.357,0.351,0.913
1,0.5,0.347,0.246,0.205,1.0,0.174,0.0,0.832
1,0.5,0.321,0.174,0.197,0.986,0.037,0.268,0.894
1,0.5,0.448,0.203,0.144,0.0,1.0,0.049,0.838
1,0.5,0.173,0.043,0.067,0.037,0.819,1.0,0.927
1,0.5,0.512,0.087,0.075,0.071,0.605,0.725,0.91
1,0.5,0.183,0.159,0.205,0.082,0.445,0.94,0.944
1,0.5,0.33,0.638,0.473,0.101,0.361,0.083,0.945
1,0.6,0.0,0.0,0.0,0.517,0.459,0.157,0.78
1,0.6,0.0,0.0,0.0,0.516,0.216,0.439,0.893
1,0.6,0.578,1.0,1.0,0.303,0.0,0.192,0.91
1,0.6,0.0,0.0,0.0,0.154,0.357,0.351,0.913
1,0.6,0.621,0.325,0.283,1.0,0.174,0.0,0.832
1,0.6,0.566,0.075,0.084,0.986,0.037,0.268,0.894
1,0.6,0.707,0.1,0.062,0.0,1.0,0.049,0.838
1,0.6,0.081,0.025,0.0,0.037,0.819,1.0,0.927
1,0.6,0.24,0.025,0.0,0.071,0.605,0.725,0.91
1,0.6,0.404,0.05,0.099,0.082,0.445,0.94,0.944
1,0.6,1.0,0.55,0.473,0.101,0.361,0.083,0.945
1,0.7,0.0,0.0,0.0,0.517,0.459,0.157,0.78
1,0.7,0.0,0.0,0.0,0.516,0.216,0.439,0.893
1,0.7,0.591,1.0,1.0,0.303,0.0,0.192,0.91
1,0.7,0.0,0.0,0.0,0.154,0.357,0.351,0.913
1,0.7,0.543,0.28,0.217,1.0,0.174,0.0,0.832
1,0.7,0.0,0.0,0.0,0.986,0.037,0.268,0.894
1,0.7,0.0,0.0,0.0,0.0,1.0,0.049,0.838
1,0.7,0.0,0.0,0.0,0.037,0.819,1.0,0.927
1,0.7,0.0,0.0,0.0,0.071,0.605,0.725,0.91
1,0.7,0.588,0.04,0.0,0.082,0.445,0.94,0.944
1,0.7,1.0,0.52,0.429,0.101,0.361,0.083,0.945
1,0.8,0.0,0.0,0.0,0.517,0.459,0.157,0.78
1,0.8,0.0,0.0,0.0,0.516,0.216,0.439,0.893
1,0.8,0.61,1.0,1.0,0.303,0.0,0.192,0.91
1,0.8,0.0,0.0,0.0,0.154,0.357,0.351,0.913
1,0.8,0.726,0.273,0.151,1.0,0.174,0.0,0.832
1,0.8,0.0,0.0,0.0,0.986,0.037,0.268,0.894
1,0.8,0.0,0.0,0.0,0.0,1.0,0.049,0.838
1,0.8,0.0,0.0,0.0,0.037,0.819,1.0,0.927
1,0.8,0.0,0.0,0.0,0.071,0.605,0.725,0.91
1,0.8,0.0,0.0,0.0,0.082,0.445,0.94,0.944
1,0.8,1.0,0.909,0.612,0.101,0.361,0.083,0.945
1,0.9,0.0,0.0,0.0,0.517,0.459,0.157,0.78
1,0.9,0.0,0.0,0.0,0.516,0.216,0.439,0.893
1,0.9,0.645,0.6,0.053,0.303,0.0,0.192,0.91
1,0.9,0.0,0.0,0.0,0.154,0.357,0.351,0.913
1,0.9,0.014,0.2,0.0,1.0,0.174,0.0,0.832
1,0.9,0.0,0.0,0.0,0.986,0.037,0.268,0.894
1,0.9,0.0,0.0,0.0,0.0,1.0,0.049,0.838
1,0.9,0.0,0.0,0.0,0.037,0.819,1.0,0.927
1,0.9,0.0,0.0,0.0,0.071,0.605,0.725,0.91
1,0.9,0.0,0.0,0.0,0.082,0.445,0.94,0.944
1,0.9,1.0,1.0,1.0,0.101,0.361,0.083,0.945
1,1,0.0,0.0,0.0,0.517,0.459,0.157,0.78
1,1,0.0,0.0,0.0,0.516,0.216,0.439,0.893
1,1,0.887,1.0,0.112,0.303,0.0,0.192,0.91
1,1,0.0,0.0,0.0,0.154,0.357,0.351,0.913
1,1,0.014,0.5,0.0,1.0,0.174,0.0,0.832
1,1,0.0,0.0,0.0,0.986,0.037,0.268,0.894
1,1,0.0,0.0,0.0,0.0,1.0,0.049,0.838
1,1,0.0,0.0,0.0,0.037,0.819,1.0,0.927
1,1,0.0,0.0,0.0,0.071,0.605,0.725,0.91
1,1,0.0,0.0,0.0,0.082,0.445,0.94,0.944
1,1,1.0,1.0,1.0,0.101,0.361,0.083,0.945
1,0,0.243,0.368,0.342,0.823,0.895,0.18,0.78
1,0,0.57,0.271,0.248,1.0,0.78,0.243,0.893
1,0,0.654,0.644,0.732,1.0,0.662,0.683,0.91
1,0,0.0,0.429,0.448,0.847,1.0,0.103,0.913
1,0,0.414,0.428,0.456,0.683,0.855,0.305,0.832
1,0,0.428,0.526,0.542,0.394,0.709,0.413,0.894
1,0,0.87,0.0,0.0,0.144,0.264,0.0,0.838
1,0,0.564,0.85,0.868,0.123,0.327,0.793,0.927
1,0,1.0,0.67,0.677,0.049,0.308,0.763,0.91
1,0,0.644,1.0,1.0,0.035,0.302,1.0,0.944
1,0,0.916,0.072,0.12,0.0,0.0,0.118,0.945
1,0.1,0.142,0.244,0.172,0.823,0.895,0.18,0.78
1,0.1,0.117,0.474,0.389,1.0,0.78,0.243,0.893
1,0.1,0.134,1.0,1.0,1.0,0.662,0.683,0.91
1,0.1,0.0,0.0,0.0,0.847,1.0,0.103,0.913
1,0.1,0.281,0.377,0.34,0.683,0.855,0.305,0.832
1,0.1,0.142,0.521,0.462,0.394,0.709,0.413,0.894
1,0.1,0.195,0.127,0.072,0.144,0.264,0.0,0.838
1,0.1,0.253,0.866,0.74,0.123,0.327,0.793,0.927
1,0.1,1.0,0.754,0.671,0.049,0.308,0.763,0.91
1,0.1,0.537,0.687,0.548,0.035,0.302,1.0,0.944
1,0.1,0.911,0.035,0.062,0.0,0.0,0.118,0.945
1,0.2,0.22,0.333,0.277,0.823,0.895,0.18,0.78
1,0.2,0.231,0.583,0.525,1.0,0.78,0.243,0.893
1,0.2,0.191,1.0,1.0,1.0,0.662,0.683,0.91
1,0.2,0.457,0.0,0.0,0.847,1.0,0.103,0.913
1,0.2,0.498,0.396,0.361,0.683,0.855,0.305,0.832
1,0.2,0.258,0.486,0.44,0.394,0.709,0.413,0.894
1,0.2,0.0,0.486,0.383,0.144,0.264,0.0,0.838
1,0.2,0.225,0.873,0.806,0.123,0.327,0.793,0.927
1,0.2,1.0,0.731,0.696,0.049,0.308,0.763,0.91
1,0.2,0.685,0.4,0.359,0.035,0.302,1.0,0.944
1,0.2,0.748,0.13,0.17,0.0,0.0,0.118,0.945
1,0.3,0.323,0.41,0.378,0.823,0.895,0.18,0.78
1,0.3,0.495,0.366,0.357,1.0,0.78,0.243,0.893
1,0.3,0.233,1.0,1.0,1.0,0.662,0.683,0.91
1,0.3,0.895,0.0,0.0,0.847,1.0,0.103,0.913
1,0.3,0.544,0.454,0.43,0.683,0.855,0.305,0.832
1,0.3,0.306,0.493,0.461,0.394,0.709,0.413,0.894
1,0.3,0.0,0.925,0.81,0.144,0.264,0.0,0.838
1,0.3,0.305,0.877,0.868,0.123,0.327,0.793,0.927
1,0.3,1.0,0.811,0.819,0.049,0.308,0.763,0.91
1,0.3,0.451,0.203,0.195,0.035,0.302,1.0,0.944
1,0.3,0.533,0.238,0.332,0.0,0.0,0.118,0.945
1,0.4,0.227,0.222,0.25,0.823,0.895,0.18,0.78
1,0.4,0.409,0.114,0.128,1.0,0.78,0.243,0.893
1,0.4,0.135,0.751,0.817,1.0,0.662,0.683,0.91
1,0.4,0.015,0.0,0.0,0.847,1.0,0.103,0.913
1,0.4,0.53,0.303,0.344,0.683,0.855,0.305,0.832
1,0.4,0.271,0.368,0.391,0.394,0.709,0.413,0.894
1,0.4,0.0,1.0,1.0,0.144,0.264,0.0,0.838
1,0.4,0.371,0.486,0.559,0.123,0.327,0.793,0.927
1,0.4,1.0,0.514,0.608,0.049,0.308,0.763,0.91
1,0.4,0.473,0.027,0.032,0.035,0.302,1.0,0.944
1,0.4,0.414,0.249,0.443,0.0,0.0,0.118,0.945
1,0.5,0.594,0.118,0.137,0.823,0.895,0.18,0.78
1,0.5,0.868,0.035,0.05,1.0,0.78,0.243,0.893
1,0.5,0.513,0.576,0.606,1.0,0.662,0.683,0.91
1,0.5,0.0,0.0,0.0,0.847,1.0,0.103,0.913
1,0.5,0.823,0.167,0.186,0.683,0.855,0.305,0.832
1,0.5,0.606,0.285,0.291,0.394,0.709,0.413,0.894
1,0.5,0.518,1.0,1.0,0.144,0.264,0.0,0.838
1,0.5,0.693,0.194,0.233,0.123,0.327,0.793,0.927
1,0.5,1.0,0.306,0.338,0.049,0.308,0.763,0.91
1,0.5,0.567,0.014,0.027,0.035,0.302,1.0,0.944
1,0.5,0.659,0.25,0.441,0.0,0.0,0.118,0.945
1,0.6,0.327,0.067,0.156,0.823,0.895,0.18,0.78
1,0.6,0.33,0.01,0.0,1.0,0.78,0.243,0.893
1,0.6,0.46,0.462,0.479,1.0,0.662,0.683,0.91
1,0.6,0.0,0.0,0.0,0.847,1.0,0.103,0.913
1,0.6,0.885,0.096,0.117,0.683,0.855,0.305,0.832
1,0.6,0.477,0.212,0.211,0.394,0.709,0.413,0.894
1,0.6,0.505,1.0,1.0,0.144,0.264,0.0,0.838
1,0.6,0.526,0.077,0.101,0.123,0.327,0.793,0.927
1,0.6,1.0,0.231,0.254,0.049,0.308,0.763,0.91
1,0.6,0.0,0.0,0.0,0.035,0.302,1.0,0.944
1,0.6,0.583,0.221,0.426,0.0,0.0,0.118,0.945
1,0.7,0.815,0.014,0.0,0.823,0.895,0.18,0.78
1,0.7,0.0,0.0,0.0,1.0,0.78,0.243,0.893
1,0.7,0.5,0.297,0.293,1.0,0.662,0.683,0.91
1,0.7,0.0,0.0,0.0,0.847,1.0,0.103,0.913
1,0.7,0.894,0.054,0.085,0.683,0.855,0.305,0.832
1,0.7,0.52,0.108,0.101,0.394,0.709,0.413,0.894
1,0.7,0.585,1.0,1.0,0.144,0.264,0.0,0.838
1,0.7,0.707,0.054,0.076,0.123,0.327,0.793,0.927
1,0.7,1.0,0.162,0.196,0.049,0.308,0.763,0.91
1,0.7,0.0,0.0,0.0,0.035,0.302,1.0,0.944
1,0.7,0.557,0.203,0.566,0.0,0.0,0.118,0.945
1,0.8,0.0,0.0,0.0,0.823,0.895,0.18,0.78
1,0.8,0.0,0.0,0.0,1.0,0.78,0.243,0.893
1,0.8,0.584,0.173,0.165,1.0,0.662,0.683,0.91
1,0.8,0.0,0.0,0.0,0.847,1.0,0.103,0.913
1,0.8,1.0,0.058,0.079,0.683,0.855,0.305,0.832
1,0.8,0.7,0.058,0.086,0.394,0.709,0.413,0.894
1,0.8,0.552,1.0,1.0,0.144,0.264,0.0,0.838
1,0.8,0.647,0.038,0.064,0.123,0.327,0.793,0.927
1,0.8,0.886,0.135,0.211,0.049,0.308,0.763,0.91
1,0.8,0.0,0.0,0.0,0.035,0.302,1.0,0.944
1,0.8,0.766,0.154,0.268,0.0,0.0,0.118,0.945
1,0.9,0.0,0.0,0.0,0.823,0.895,0.18,0.78
1,0.9,0.0,0.0,0.0,1.0,0.78,0.243,0.893
1,0.9,0.393,0.207,0.195,1.0,0.662,0.683,0.91
1,0.9,0.0,0.0,0.0,0.847,1.0,0.103,0.913
1,0.9,0.0,0.0,0.0,0.683,0.855,0.305,0.832
1,0.9,1.0,0.034,0.0,0.394,0.709,0.413,0.894
1,0.9,0.407,1.0,1.0,0.144,0.264,0.0,0.838
1,0.9,0.409,0.069,0.103,0.123,0.327,0.793,0.927
1,0.9,0.629,0.103,0.125,0.049,0.308,0.763,0.91
1,0.9,0.0,0.0,0.0,0.035,0.302,1.0,0.944
1,0.9,0.62,0.207,0.275,0.0,0.0,0.118,0.945
1,1,0.0,0.0,0.0,0.823,0.895,0.18,0.78
1,1,0.0,0.0,0.0,1.0,0.78,0.243,0.893
1,1,0.365,0.2,0.092,1.0,0.662,0.683,0.91
1,1,0.0,0.0,0.0,0.847,1.0,0.103,0.913
1,1,0.0,0.0,0.0,0.683,0.855,0.305,0.832
1,1,1.0,0.067,0.0,0.394,0.709,0.413,0.894
1,1,0.525,1.0,1.0,0.144,0.264,0.0,0.838
1,1,0.409,0.133,0.151,0.123,0.327,0.793,0.927
1,1,0.0,0.0,0.0,0.049,0.308,0.763,0.91
1,1,0.0,0.0,0.0,0.035,0.302,1.0,0.944
1,1,0.735,0.2,0.458,0.0,0.0,0.118,0.945
1,0,0.19,0.262,0.193,0.955,1.0,0.0,0.78
1,0,0.69,0.193,0.09,1.0,0.963,0.432,0.893
1,0,0.656,0.389,0.473,1.0,0.88,0.672,0.91
1,0,0.352,0.0,0.043,1.0,0.924,0.13,0.913
1,0,0.456,0.284,0.296,1.0,0.533,0.347,0.832
